timestamp,voltage_V,current_A,power_W
9.1571,25.6675,1.41575,36.300
9.1587,25.6575,1.41075,36.094
9.1604,25.6675,1.41450,36.269
9.1621,25.6675,1.42600,35.688
9.1637,25.6738,1.38300,35.656
9.1653,25.6850,1.39975,36.138
9.1681,25.6700,1.40100,36.231
9.1697,25.6638,1.41375,36.181
9.1714,25.6700,1.40200,35.981
9.1730,25.6612,1.40825,36.069
9.1746,25.6675,1.40525,35.956
9.1762,25.6638,1.38375,35.544
9.1791,25.6675,1.44400,37.600
9.1807,25.6550,1.46725,37.400
9.1825,25.6575,1.45825,37.481
9.1854,25.6638,1.42000,35.925
9.1870,25.6638,1.40450,36.181
9.1886,25.6612,1.39600,34.938
9.1901,25.6762,1.37450,35.544
9.1916,25.6700,1.41250,36.750
9.1931,25.6638,1.42925,36.413
9.1946,25.6675,1.41750,36.038
9.1962,25.6638,1.38800,35.869
9.1978,25.6675,1.40700,35.913
9.1993,25.6700,1.38125,35.306
9.2008,25.6675,1.39350,36.269
9.2024,25.6638,1.38600,35.431
9.2039,25.6800,1.38375,34.744
9.2055,25.6800,1.36950,35.381
9.2071,25.6675,1.36950,35.381
9.2087,25.6850,1.38975,35.719
9.2103,25.6887,1.37500,35.331
9.2118,25.6800,1.37200,35.462
9.2134,25.6700,1.37000,35.288
9.2151,25.6738,1.37625,35.562
9.2166,25.6800,1.40525,35.219
9.2181,25.6700,1.37675,35.575
9.2197,25.6638,1.38850,35.613
9.2212,25.6700,1.38725,35.606
9.2228,25.6638,1.38675,35.819
9.2256,25.6800,1.39600,35.700
9.2271,25.6675,1.40025,35.819
9.2287,25.6762,1.39100,35.688
9.2303,25.6762,1.38850,35.613
9.2319,25.6675,1.38725,35.369
9.2334,25.6700,1.37925,35.638
9.2349,25.6638,1.38925,35.700
9.2366,25.6887,1.38975,35.750
9.2380,25.6638,1.41125,35.725
9.2395,25.6487,1.38675,35.562
9.2423,25.6738,1.39775,35.738
9.2438,25.6800,1.38425,34.950
9.2454,25.6575,1.38125,35.388
9.2469,25.6700,1.38125,35.475
9.2486,25.6575,1.41325,36.087
9.2501,25.6738,1.38675,35.675
9.2516,25.6700,1.39400,35.869
9.2531,25.6675,1.38375,35.413
9.2546,25.6850,1.38675,35.944
9.2562,25.6675,1.40650,35.400
9.2577,25.6612,1.39050,35.956
9.2593,25.6575,1.40650,35.800
9.2609,25.6762,1.37450,35.475
9.2625,25.6738,1.39850,36.038
9.2641,25.6913,1.39775,35.625
9.2658,25.6762,1.39650,35.863
9.2673,25.6700,1.40100,35.531
9.2691,25.6700,1.37925,35.769
9.2707,25.6700,1.39225,35.613
9.2723,25.6638,1.37625,35.462
9.2752,25.6762,1.38850,35.913
9.2781,25.6700,1.40100,35.706
9.2807,25.6700,1.38375,35.812
9.2823,25.6700,1.36525,35.306
9.2838,25.6913,1.38375,35.556
9.2854,25.6675,1.38600,35.288
9.2869,25.6738,1.37450,35.319
9.2889,25.6575,1.39225,35.644
9.2904,25.6638,1.37750,35.562
9.2918,25.6762,1.38675,35.450
9.2933,25.6738,1.35050,34.531
9.2948,25.6675,1.36400,35.531
9.2963,25.6700,1.38725,35.575
9.2978,25.6762,1.38125,35.319
9.2993,25.6700,1.38725,35.300
9.3008,25.6887,1.37450,35.106
9.3023,25.6675,1.50675,38.812
9.3038,25.6762,1.44325,36.894
9.3054,25.6612,1.47175,38.337
9.3071,25.6638,1.48825,38.138
9.3087,25.6612,1.48525,38.475
9.3103,25.6675,1.49700,38.219
9.3118,25.6700,1.49875,38.319
9.3134,25.6738,1.50625,38.300
9.3151,25.6738,1.49125,38.275
9.3166,25.6700,1.51425,38.606
9.3181,25.6487,1.45000,37.513
9.3210,25.6575,1.48450,38.337
9.3226,25.6675,1.48575,38.331
9.3241,25.6638,1.50625,38.494
9.3256,25.6612,1.49125,38.300
9.3273,25.6550,1.49875,38.675
9.3289,25.6675,1.45000,37.712
9.3305,25.6887,1.48700,38.400
9.3321,25.6575,1.49750,38.363
9.3349,25.6513,1.51300,38.750
9.3366,25.6675,1.49625,38.369
9.3394,25.6612,1.45450,37.513
9.3410,25.6738,1.47475,38.050
9.3427,25.6738,1.48900,38.206
9.3455,25.6675,1.48700,38.944
9.3471,25.6612,1.49375,38.156
9.3486,25.6638,1.48825,38.556
9.3501,25.6675,1.51600,38.688
9.3529,25.6513,1.49075,38.638
9.3547,25.6575,1.48900,38.363
9.3563,25.6762,1.50300,38.656
9.3592,25.6612,1.47600,37.856
9.3608,25.6675,1.46850,37.644
9.3624,25.6612,1.41250,36.638
9.3640,25.6700,1.49250,38.163
9.3656,25.6800,1.48225,38.044
9.3671,25.6638,1.49375,38.369
9.3686,25.6675,1.49250,38.013
9.3702,25.6513,1.48025,38.319
9.3730,25.6638,1.44450,37.725
9.3759,25.6675,1.47175,37.775
9.3787,25.6638,1.49925,38.306
9.3815,25.6638,1.47425,38.175
9.3831,25.6612,1.47725,37.938
9.3846,25.6550,1.44900,37.356
9.3862,25.6675,1.48025,37.950
9.3877,25.6700,1.48775,38.319
9.3893,25.6612,1.48325,37.950
9.3908,25.6675,1.47650,37.769
9.3924,25.6738,1.47600,37.950
9.3940,25.6575,1.43050,36.888
9.3958,25.6675,1.47900,38.156
9.3973,25.6638,1.48325,37.881
9.3988,25.6513,1.47650,38.138
9.4004,25.6575,1.49075,37.775
9.4031,25.6638,1.44900,36.712
9.4047,25.6612,1.45200,37.631
9.4061,25.6575,1.47525,38.050
9.4077,25.6575,1.48825,37.919
9.4092,25.6738,1.46925,38.050
9.4108,25.6575,1.48325,38.163
9.4124,25.6700,1.47725,37.850
9.4141,25.6638,1.47975,37.950
9.4157,25.6738,1.42925,36.919
9.4173,25.6638,1.46675,38.156
9.4188,25.6612,1.49125,38.000
9.4206,25.6575,1.47225,38.000
9.4222,25.6575,1.47600,37.600
9.4238,25.6612,1.46000,36.587
9.4254,25.6675,1.44775,37.600
9.4270,25.6612,1.47725,37.881
9.4286,25.6675,1.48400,38.050
9.4303,25.6738,1.48100,37.881
9.4332,25.6800,1.46300,36.425
9.4347,25.6850,1.44200,37.569
9.4363,25.6638,1.47725,37.675
9.4392,25.6738,1.49575,38.306
9.4408,25.6638,1.47350,37.675
9.4424,25.6612,1.46625,37.775
9.4439,25.6575,1.46550,36.488
9.4454,25.6675,1.44650,37.694
9.4470,25.6638,1.48275,37.850
9.4488,25.6700,1.47725,37.744
9.4504,25.6762,1.47350,37.738
9.4520,25.6612,1.46850,37.725
9.4536,25.6638,1.42975,36.794
9.4551,25.6700,1.45575,37.694
9.4566,25.6800,1.47775,37.931
9.4594,25.6700,1.49450,37.837
9.4611,25.6638,1.49025,37.806
9.4626,25.6700,1.39725,36.488
9.4643,25.6638,1.46125,37.819
9.4659,25.6612,1.47350,37.806
9.4675,25.6612,1.47475,38.350
9.4691,25.6550,1.48275,37.788
9.4706,25.6550,1.46250,37.663
9.4721,25.6550,1.48775,36.750
9.4751,25.6700,1.46725,37.938
9.4766,25.6612,1.48525,37.819
9.4781,25.6675,1.46925,37.775
9.4797,25.6612,1.47100,37.594
9.4813,25.6638,1.45625,36.181
9.4829,25.6762,1.44825,37.481
9.4844,25.6638,1.46175,37.613
9.4859,25.6513,1.48400,38.219
9.4874,25.6550,1.49625,37.794
9.4889,25.6638,1.47225,37.769
9.4918,25.6638,1.45700,37.744
9.4934,25.6638,1.48025,37.881
9.4950,25.6638,1.45625,37.981
9.4966,25.6612,1.47225,38.094
9.4982,25.6612,1.47300,37.837
9.4998,25.6575,1.47775,36.731
9.5015,25.6738,1.44575,37.425
9.5031,25.6638,1.45925,37.450
9.5046,25.6550,1.45750,37.038
9.5087,25.6800,1.45450,36.325
9.5102,25.6612,1.43175,36.775
9.5118,25.6638,1.44700,37.131
9.5133,25.6675,1.45325,37.356
9.5162,25.6700,1.45375,37.069
9.5177,25.6675,1.41000,36.700
9.5219,25.6762,1.44025,37.681
9.5247,25.6700,1.43725,37.119
9.5275,25.6738,1.42175,36.650
9.5291,25.6513,1.44900,37.337
9.5306,25.6887,1.45375,36.956
9.5323,25.6638,1.43850,37.288
9.5338,25.6738,1.44650,37.225
9.5354,25.6675,1.40400,36.781
9.5369,25.6738,1.45825,37.212
9.5384,25.6738,1.44275,36.894
9.5399,25.6612,1.47050,37.744
9.5416,25.6950,1.44450,36.944
9.5431,25.6638,1.40325,36.281
9.5446,25.6700,1.43350,36.806
9.5462,25.6612,1.44775,37.344
9.5477,25.6638,1.46050,37.769
9.5493,25.6612,1.44525,37.163
9.5508,25.6825,1.44950,37.294
9.5537,25.6738,1.42250,37.006
9.5555,25.6675,1.44825,37.481
9.5570,25.6638,1.44575,37.050
9.5585,25.6675,1.45250,37.131
9.5613,25.6612,1.42175,37.038
9.5628,25.6575,1.45075,37.263
9.5643,25.6738,1.44325,37.087
9.5658,25.6638,1.47725,37.625
9.5673,25.6575,1.46175,37.438
9.5687,25.6675,1.41450,37.056
9.5703,25.6700,1.44825,37.113
9.5717,25.6700,1.44275,37.050
9.5733,25.6575,1.46800,37.856
9.5748,25.6612,1.45250,37.194
9.5763,25.6550,1.46175,37.550
9.5790,25.6638,1.42550,36.969
9.5805,25.6762,1.46425,37.825
9.5821,25.6738,1.44825,37.231
9.5835,25.6738,1.45200,37.056
9.5850,25.6738,1.42600,35.481
9.5865,25.6675,1.41200,37.069
9.5880,25.6800,1.45325,37.150
9.5895,25.6575,1.44450,37.356
9.5910,25.6762,1.46125,37.113
9.5926,25.6638,1.43400,36.006
9.5940,25.6675,1.42600,37.069
9.5955,25.6762,1.44400,37.144
9.5970,25.6612,1.43775,37.144
9.5986,25.6675,1.45575,37.150
9.6000,25.6550,1.44775,37.225
9.6015,25.6550,1.46175,36.263
9.6031,25.6762,1.41325,36.425
9.6058,25.6675,1.43525,36.925
9.6073,25.6575,1.44575,37.087
9.6089,25.6550,1.45125,37.113
9.6104,25.6675,1.40900,36.663
9.6119,25.6700,1.43975,37.056
9.6133,25.6800,1.43475,36.944
9.6147,25.6575,1.45075,37.081
9.6163,25.6638,1.46675,37.144
9.6178,25.6700,1.40775,36.406
9.6193,25.6675,1.44025,37.031
9.6210,25.6675,1.44775,36.956
9.6226,25.6700,1.45200,37.212
9.6254,25.6612,1.44400,35.800
9.6271,25.6612,1.43650,37.056
9.6287,25.6675,1.43850,37.306
9.6303,25.6575,1.44700,37.312
9.6319,25.6638,1.43975,36.831
9.6335,25.6762,1.40575,36.250
9.6350,25.6738,1.44025,36.969
9.6365,25.6575,1.44100,37.288
9.6381,25.6575,1.47300,37.113
9.6396,25.6738,1.43900,36.681
9.6411,25.6738,1.40650,36.731
9.6425,25.6513,1.44450,36.744
9.6453,25.6675,1.45925,37.337
9.6479,25.6638,1.45700,37.513
9.6493,25.6738,1.40575,36.238
9.6507,25.6675,1.42175,36.669
9.6523,25.6700,1.45700,37.275
9.6538,25.6612,1.43525,36.812
9.6553,25.6738,1.44450,37.400
9.6567,25.6675,1.40525,36.269
9.6583,25.6700,1.43175,36.988
9.6598,25.6738,1.44650,37.069
9.6625,25.6638,1.45500,37.194
9.6640,25.6738,1.39900,36.038
9.6668,25.6612,1.42725,36.956
9.6683,25.6575,1.45700,37.388
9.6698,25.6675,1.44700,37.337
9.6713,25.6675,1.44450,35.956
9.6727,25.6825,1.39525,36.200
9.6743,25.6738,1.43225,36.831
9.6757,25.6762,1.45200,37.019
9.6785,25.6612,1.44575,36.606
9.6800,25.6738,1.40400,36.569
9.6815,25.6738,1.44150,36.956
9.6843,25.6638,1.45375,37.181
9.6857,25.6575,1.44200,35.738
9.6873,25.6800,1.40825,36.775
9.6889,25.6700,1.45125,36.875
9.6904,25.6700,1.43975,37.225
9.6919,25.6575,1.45200,37.119
9.6933,25.6762,1.43525,36.744
9.6948,25.6800,1.40150,36.331
9.6963,25.6612,1.44275,36.906
9.6977,25.6800,1.44775,37.256
9.6993,25.6638,1.45500,36.888
9.7021,25.6675,1.43300,36.906
9.7036,25.6738,1.44275,36.894
9.7052,25.6700,1.44575,37.388
9.7081,25.6738,1.42250,35.781
9.7097,25.6675,1.44100,36.925
9.7113,25.6612,1.43225,36.700
9.7129,25.6612,1.44950,37.194
9.7146,25.6700,1.43600,36.863
9.7163,25.6700,1.40150,36.312
9.7178,25.6675,1.42800,36.719
9.7193,25.6738,1.44825,37.144
9.7208,25.6762,1.44450,36.844
9.7223,25.6638,1.43475,36.844
9.7238,25.6638,1.40825,36.575
9.7253,25.6612,1.43225,36.681
9.7268,25.6700,1.44100,37.194
9.7284,25.6612,1.44275,36.988
9.7300,25.6762,1.39400,35.931
9.7316,25.6638,1.43600,36.831
9.7331,25.6638,1.43050,36.550
9.7346,25.6612,1.44275,36.956
9.7362,25.6700,1.44825,36.925
9.7378,25.6575,1.39850,36.044
9.7393,25.6800,1.42925,36.731
9.7409,25.6700,1.43225,36.906
9.7424,25.6638,1.44575,37.006
9.7440,25.6638,1.43850,35.688
9.7469,25.6513,1.44400,36.744
9.7486,25.6675,1.44575,37.038
9.7501,25.6675,1.44775,36.825
9.7517,25.6762,1.39475,36.138
9.7534,25.6887,1.43900,36.750
9.7550,25.6675,1.42500,37.006
9.7566,25.6700,1.47600,38.156
9.7595,25.6675,1.46725,36.475
9.7611,25.6638,1.46125,36.894
9.7628,25.6612,1.43525,37.056
9.7644,25.6612,1.43975,36.806
9.7659,25.6762,1.39175,36.188
9.7675,25.6675,1.44900,36.925
9.7693,25.6675,1.45250,37.056
9.7709,25.6762,1.44650,37.100
9.7725,25.6738,1.39850,36.281
9.7740,25.6850,1.43225,36.812
9.7755,25.6675,1.43300,37.100
9.7771,25.6675,1.44650,37.019
9.7786,25.6612,1.44275,36.925
9.7801,25.6800,1.39850,36.138
9.7829,25.6612,1.44525,36.919
9.7845,25.6762,1.43175,36.844
9.7861,25.6700,1.41075,36.087
9.7876,25.6638,1.42375,36.587
9.7891,25.6675,1.44150,37.181
9.7907,25.6738,1.44325,36.781
9.7922,25.6675,1.42250,36.025
9.7938,25.6638,1.41625,36.475
9.7953,25.6700,1.42125,36.712
9.7981,25.6638,1.44100,36.812
9.8009,25.6638,1.40900,36.363
9.8025,25.6738,1.42125,36.975
9.8054,25.6700,1.40950,36.263
9.8070,25.6675,1.39850,36.200
9.8086,25.6800,1.41325,36.013
9.8101,25.6762,1.41575,36.719
9.8117,25.6675,1.41200,36.312
9.8133,25.6738,1.38175,35.956
9.8148,25.6675,1.41700,35.981
9.8163,25.6738,1.40950,36.462
9.8179,25.6550,1.42925,36.750
9.8194,25.6675,1.42175,35.194
9.8210,25.6738,1.39725,36.094
9.8228,25.6638,1.40275,36.331
9.8256,25.7225,1.42550,36.200
9.8271,25.6738,1.39175,35.750
9.8300,25.6675,1.41575,36.425
9.8314,25.6675,1.40950,36.375
9.8328,25.6612,1.38050,35.719
9.8343,25.6700,1.40400,36.119
9.8358,25.6700,1.41375,36.538
9.8373,25.6738,1.42250,36.425
9.8388,25.6675,1.41800,36.700
9.8403,25.6575,1.38800,35.669
9.8418,25.6612,1.40275,36.119
9.8433,25.6700,1.42850,36.394
9.8447,25.6700,1.40575,36.056
9.8463,25.6762,1.38000,35.925
9.8478,25.6612,1.41750,36.438
9.8493,25.6700,1.41700,36.462
9.8507,25.6638,1.42050,36.456
9.8523,25.6738,1.37250,35.337
9.8537,25.6638,1.41575,36.519
9.8553,25.6700,1.40650,36.238
9.8568,25.6638,1.41625,36.538
9.8583,25.6700,1.43050,36.475
9.8610,25.6612,1.40525,36.300
9.8625,25.6700,1.41750,36.125
9.8640,25.6638,1.41250,36.550
9.8655,25.6675,1.38975,35.781
9.8670,25.6800,1.40650,36.331
9.8685,25.6675,1.42375,36.781
9.8700,25.6762,1.40575,36.169
9.8715,25.6700,1.38600,35.812
9.8730,25.6738,1.40575,36.169
9.8747,25.6762,1.40575,36.488
9.8763,25.6612,1.41450,36.294
9.8778,25.6675,1.40950,35.481
9.8793,25.6550,1.39850,36.038
9.8808,25.6575,1.40650,36.425
9.8823,25.6612,1.40950,36.375
9.8837,25.6700,1.39650,35.913
9.8853,25.6738,1.38175,36.056
9.8868,25.6738,1.42425,36.506
9.8883,25.6550,1.42925,36.394
9.8898,25.6638,1.40650,36.119
9.8914,25.6675,1.40150,35.925
9.8929,25.6675,1.41075,36.263
9.8946,25.6675,1.42550,36.263
9.8961,25.6638,1.40700,36.181
9.8976,25.6612,1.38425,35.913
9.8992,25.6738,1.41125,35.931
9.9006,25.6612,1.42300,36.350
9.9021,25.6675,1.40825,36.125
9.9035,25.6575,1.37125,35.275
9.9063,25.6638,1.41125,36.506
9.9077,25.6700,1.42675,36.475
9.9092,25.6762,1.38300,34.962
9.9106,25.6738,1.37450,35.831
9.9120,25.6638,1.41375,36.538
9.9135,25.6550,1.41450,36.219
9.9150,25.6738,1.42375,36.669
9.9178,25.7013,1.39975,36.094
9.9193,25.6612,1.44275,36.506
9.9208,25.6700,1.40700,35.981
9.9235,25.6675,1.37575,35.869
9.9263,25.6675,1.40650,36.494
9.9290,25.6675,1.39400,36.156
9.9320,25.6612,1.41700,36.587
9.9335,25.6700,1.42600,36.462
9.9363,25.6575,1.37750,36.381
9.9377,25.6575,1.42250,36.413
9.9392,25.6700,1.41250,36.263
9.9407,25.6738,1.38600,35.638
9.9436,25.6738,1.39650,36.425
9.9450,25.6638,1.40900,36.281
9.9465,25.6800,1.38000,35.700
9.9480,25.6612,1.42300,36.350
9.9496,25.6700,1.40325,36.188
9.9511,25.6612,1.39850,36.119
9.9525,25.6612,1.40325,35.256
9.9553,25.6675,1.41200,36.425
9.9567,25.6638,1.41450,35.975
9.9595,25.6675,1.40900,35.700
9.9623,25.6762,1.40100,36.606
9.9638,25.6738,1.40200,35.800
9.9653,25.6738,1.37500,36.056
9.9667,25.6738,1.40825,36.150
9.9683,25.6800,1.42175,36.413
9.9697,25.6700,1.41750,36.206
9.9712,25.6850,1.35775,35.238
9.9726,25.6675,1.40325,36.363
9.9741,25.6700,1.42125,36.269
9.9755,25.6675,1.40150,36.381
9.9770,25.6762,1.38375,35.638
9.9798,25.6738,1.40950,36.075
9.9815,25.6638,1.37750,35.256
9.9843,25.6762,1.36875,35.075
9.9858,25.6762,1.36875,35.575
9.9873,25.6762,1.39525,35.613
9.9890,25.6638,1.34000,34.438
9.9905,25.6800,1.36150,35.300
9.9918,25.6738,1.37800,35.481
9.9932,25.6800,1.37000,35.094
9.9946,25.6700,1.37450,34.500
9.9959,25.6738,1.36650,35.269
9.9972,25.6738,1.38425,35.594
9.9986,25.6825,1.39400,35.525
9.9999,25.6638,1.38475,34.794
10.0013,25.6675,1.37075,35.500
10.0027,25.6675,1.38050,35.381
10.0040,25.6550,1.38425,35.431
10.0054,25.7013,1.38475,35.812
10.0068,25.6638,1.35650,35.050
10.0081,25.6575,1.38000,35.562
10.0095,25.6700,1.39775,35.788
10.0110,25.6738,1.37875,35.700
10.0125,25.6762,1.37075,35.256
10.0140,25.6738,1.35900,35.044
10.0155,25.6700,1.38425,35.781
10.0170,25.6700,1.38000,35.062
10.0185,25.6762,1.33450,34.569
10.0200,25.6762,1.37500,35.206
10.0215,25.6638,1.37375,35.113
10.0230,25.6638,1.36525,35.431
10.0245,25.6700,1.33325,34.200
10.0260,25.6700,1.36325,35.144
10.0275,25.6700,1.38300,35.194
10.0290,25.6700,1.36450,34.869
10.0305,25.6738,1.34175,34.763
10.0320,25.6825,1.35600,34.969
10.0339,25.6700,1.37625,35.288
10.0367,25.6850,1.33000,34.969
10.0381,25.7013,1.39475,36.075
10.0408,25.6675,1.39475,34.994
10.0423,25.6825,1.37375,35.562
10.0437,25.6675,1.39050,36.025
10.0453,25.6762,1.39725,35.837
10.0468,25.6762,1.37875,34.906
10.0483,25.6700,1.38250,35.781
10.0498,25.6700,1.39225,35.956
10.0513,25.6575,1.38175,35.669
10.0528,25.6700,1.36450,35.319
10.0544,25.6675,1.38550,35.513
10.0561,25.6700,1.41700,35.894
10.0589,25.6700,1.37875,34.837
10.0606,25.6762,1.37075,35.125
10.0621,25.6675,1.37075,35.144
10.0638,25.6825,1.35975,33.894
10.0654,25.6700,1.34175,35.062
10.0671,25.6762,1.39525,36.069
10.0687,25.6638,1.37675,35.206
10.0703,25.6825,1.34800,34.756
10.0719,25.6700,1.34475,34.488
10.0734,25.6762,1.37800,35.419
10.0750,25.6675,1.37250,34.306
10.0766,25.6738,1.35050,35.113
10.0781,25.6950,1.36700,34.900
10.0797,25.6887,1.36200,35.094
10.0814,25.6738,1.35600,34.850
10.0830,25.6700,1.36150,35.062
10.0846,25.6550,1.37075,34.775
10.0862,25.6738,1.33800,34.488
10.0878,25.6738,1.37000,35.356
10.0894,25.6850,1.36775,35.331
10.0909,25.6675,1.36200,34.950
10.0924,25.6762,1.31525,34.131
10.0952,25.6675,1.37450,35.669
10.0968,25.6800,1.37000,35.144
10.0983,25.6850,1.33500,34.281
10.0998,25.6575,1.36150,35.113
10.1015,25.6700,1.37450,34.962
10.1043,25.6800,1.34600,34.712
10.1061,25.6762,1.34550,35.125
10.1076,25.6675,1.37200,35.194
10.1093,25.6762,1.33800,34.825
10.1108,25.6700,1.36275,34.825
10.1137,25.6638,1.36075,34.994
10.1153,25.6762,1.34850,34.869
10.1168,25.6700,1.36950,35.781
10.1183,25.6675,1.36650,34.869
10.1199,25.6762,1.31850,34.419
10.1216,25.6675,1.37075,35.194
10.1232,25.6675,1.37575,35.094
10.1248,25.6762,1.37925,34.406
10.1278,25.6700,1.36650,35.688
10.1294,25.6738,1.37250,35.062
10.1310,25.6762,1.33750,34.581
10.1326,25.6850,1.36275,34.850
10.1354,25.6800,1.37625,34.613
10.1370,25.6762,1.35350,34.919
10.1386,25.7037,1.36575,35.494
10.1414,25.6800,1.35175,34.081
10.1442,25.7075,1.36150,35.113
10.1458,25.6800,1.36950,35.319
10.1473,25.6675,1.33750,34.419
10.1488,25.6762,1.35600,35.319
10.1504,25.6700,1.38125,35.225
10.1520,25.6762,1.35475,34.263
10.1536,25.6675,1.36650,35.081
10.1551,25.6738,1.34925,34.900
10.1566,25.6675,1.37075,35.413
10.1581,25.6762,1.33625,34.450
10.1597,25.6762,1.35400,34.950
10.1613,25.6638,1.37625,34.725
10.1628,25.6675,1.34675,34.119
10.1643,25.6675,1.35600,34.919
10.1659,25.6738,1.36400,35.337
10.1675,25.6738,1.37500,35.413
10.1691,25.6762,1.32875,34.275
10.1719,25.6762,1.35650,34.819
10.1736,25.6700,1.35600,34.194
10.1752,25.6738,1.35100,34.725
10.1768,25.6738,1.35850,34.825
10.1796,25.6825,1.31775,34.100
10.1812,25.6762,1.34600,34.763
10.1827,25.6700,1.36400,34.712
10.1843,25.6700,1.33200,33.731
10.1858,25.6738,1.35275,34.650
10.1875,25.6700,1.35400,35.019
10.1904,25.6762,1.32325,34.150
10.1934,25.6850,1.35350,34.675
10.1951,25.6825,1.33875,34.294
10.1966,25.6700,1.38250,35.500
10.1981,25.6850,1.38850,35.275
10.1997,25.6675,1.37125,34.900
10.2013,25.6762,1.36075,35.131
10.2028,25.6612,1.36825,35.388
10.2043,25.6738,1.37575,35.306
10.2058,25.6675,1.34125,34.419
10.2075,25.6950,1.38125,35.556
10.2091,25.6675,1.37450,35.219
10.2107,25.6700,1.37500,34.681
10.2123,25.6700,1.35225,34.819
10.2139,25.6800,1.37750,35.881
10.2155,25.6825,1.37375,34.469
10.2170,25.6700,1.35475,35.106
10.2186,25.6738,1.37450,35.175
10.2201,25.6700,1.36150,35.013
10.2218,25.6700,1.34725,34.738
10.2233,25.6675,1.35775,35.094
10.2275,25.6825,1.35275,34.756
10.2304,25.6575,1.34600,34.550
10.2320,25.6700,1.33075,34.256
10.2335,25.6762,1.34250,34.538
10.2350,25.6825,1.35650,34.994
10.2366,25.6762,1.36400,34.025
10.2394,25.6975,1.35175,34.950
10.2423,25.6850,1.35975,34.388
10.2438,25.6675,1.35525,34.538
10.2467,25.6738,1.34925,34.356
10.2497,25.6762,1.35100,34.981
10.2513,25.6825,1.34975,34.650
10.2541,25.7037,1.31475,34.962
10.2556,25.6762,1.35400,34.788
10.2571,25.6850,1.35725,34.163
10.2586,25.6675,1.34600,34.581
10.2602,25.6700,1.35275,35.044
10.2631,25.6738,1.33450,34.550
10.2647,25.6675,1.34975,34.837
10.2663,25.6738,1.35350,34.706
10.2678,25.6825,1.33675,34.675
10.2694,25.6700,1.35400,34.837
10.2709,25.6700,1.35600,34.531
10.2725,25.6700,1.35175,33.856
10.2741,25.6700,1.34725,34.663
10.2757,25.6800,1.36400,35.175
10.2772,25.6675,1.35650,34.038
10.2788,25.6800,1.34425,34.650
10.2804,25.6762,1.35475,34.825
10.2821,25.6825,1.34725,34.725
10.2836,25.6738,1.33550,34.500
10.2851,25.6675,1.34175,34.488
10.2866,25.6738,1.35850,35.044
10.2881,25.6638,1.33075,34.419
10.2896,25.6800,1.35100,34.806
10.2913,25.6762,1.35725,34.438
10.2929,25.6762,1.31050,34.113
10.2958,25.6675,1.35850,34.650
10.2975,25.6738,1.36775,34.200
10.2991,25.6738,1.32650,34.337
10.3010,25.6762,1.36450,34.900
10.3025,25.6738,1.34975,34.019
10.3053,25.6762,1.35275,34.938
10.3068,25.6738,1.34600,34.613
10.3083,25.6700,1.35100,34.631
10.3098,25.6700,1.34475,34.538
10.3114,25.6700,1.35350,34.837
10.3131,25.6700,1.32400,33.856
10.3147,25.6675,1.34675,34.738
10.3163,25.6675,1.35850,34.744
10.3179,25.6700,1.34300,34.069
10.3195,25.6825,1.34975,34.650
10.3211,25.6800,1.36150,34.788
10.3240,25.6762,1.33875,34.613
10.3256,25.6700,1.35100,34.888
10.3272,25.6700,1.36025,34.531
10.3288,25.6800,1.34250,34.725
10.3316,25.6638,1.35100,34.406
10.3332,25.6762,1.32275,34.519
10.3347,25.6700,1.35275,34.738
10.3363,25.6738,1.35775,35.094
10.3378,25.6738,1.34125,34.212
10.3393,25.6762,1.34000,34.356
10.3420,25.6825,1.35050,34.375
10.3434,25.6700,1.32650,34.550
10.3448,25.6825,1.36450,34.631
10.3462,25.6675,1.34050,34.488
10.3476,25.6800,1.33875,34.694
10.3489,25.6675,1.35650,34.681
10.3503,25.6913,1.34800,34.919
10.3517,25.6825,1.35650,34.212
10.3533,25.6762,1.31900,34.275
10.3550,25.6675,1.37325,34.931
10.3578,25.6700,1.34975,34.087
10.3592,25.6825,1.34175,34.419
10.3607,25.6850,1.34300,34.481
10.3621,25.6700,1.34425,34.169
10.3635,25.6700,1.34250,34.469
10.3650,25.6738,1.35275,34.675
10.3677,25.6762,1.34050,34.369
10.3705,25.6638,1.35050,34.631
10.3720,25.6825,1.33325,33.719
10.3735,25.6825,1.34475,34.531
10.3750,25.6738,1.35350,34.625
10.3777,25.6825,1.33675,34.406
10.3793,25.6738,1.34475,34.794
10.3808,25.6738,1.35900,34.775
10.3823,25.6700,1.32525,34.194
10.3838,25.6700,1.35050,34.875
10.3853,25.6675,1.34125,34.344
10.3867,25.6762,1.31850,34.375
10.3898,25.6700,1.35600,34.675
10.3913,25.6762,1.36075,33.938
10.3928,25.6738,1.33075,34.419
10.3943,25.6700,1.36275,35.094
10.3957,25.6762,1.35400,34.000
10.3973,25.6700,1.33325,34.681
10.3989,25.6975,1.35900,34.581
10.4004,25.6800,1.34300,34.394
10.4020,25.6638,1.34350,34.712
10.4036,25.6675,1.35275,34.450
10.4051,25.6700,1.34975,34.594
10.4066,25.6762,1.33200,34.644
10.4083,25.6675,1.35275,35.044
10.4124,25.6738,1.34050,34.469
10.4139,25.6762,1.35350,34.625
10.4154,25.6738,1.31725,34.200
10.4170,25.6700,1.35350,34.775
10.4186,25.6700,1.34675,34.531
10.4202,25.6675,1.35600,34.163
10.4230,25.6762,1.35475,34.919
