elapsed_s,timestamp,bus_voltage_mV,cell_voltage_mV,current_mA,shunt_uV,power_mW,ah_discharged,soc_pct
5951.6,2026-04-02T17:26:41.563153,26122,3265.2,-1834.5,22022.5,47.9,5.4933,78.03
5954.1,2026-04-02T17:26:44.073384,26120,3265.0,-1855.5,22275.0,48.5,5.4946,78.02
5956.6,2026-04-02T17:26:46.580122,26122,3265.2,-1841.2,22102.5,48.1,5.4959,78.02
5959.1,2026-04-02T17:26:49.087208,26125,3265.6,-1812.8,21965.0,47.8,5.4971,78.01
5961.6,2026-04-02T17:26:51.594737,26121,3265.1,-1844.0,22137.5,48.2,5.4984,78.01
5964.1,2026-04-02T17:26:54.098821,26121,3265.1,-1840.2,22092.5,48.1,5.4997,78.00
5966.6,2026-04-02T17:26:56.609030,26116,3264.5,-1891.8,22710.0,49.4,5.5010,78.00
5969.2,2026-04-02T17:26:59.118340,26122,3265.2,-1838.2,22067.5,48.0,5.5023,77.99
5971.7,2026-04-02T17:27:01.628716,26123,3265.4,-1813.2,21767.5,47.4,5.5036,77.99
5974.2,2026-04-02T17:27:04.140597,26121,3265.1,-1851.2,21960.0,47.8,5.5048,77.98
5976.7,2026-04-02T17:27:06.649885,26120,3265.0,-1848.0,22185.0,48.3,5.5061,77.98
5979.2,2026-04-02T17:27:09.163728,26121,3265.1,-1836.2,22045.0,48.0,5.5074,77.97
5981.7,2026-04-02T17:27:11.673471,26122,3265.2,-1824.0,21897.5,47.7,5.5087,77.97
5984.2,2026-04-02T17:27:14.184054,26121,3265.1,-1828.8,21955.0,47.8,5.5100,77.96
5986.7,2026-04-02T17:27:16.691049,26120,3265.0,-1832.5,21997.5,47.9,5.5112,77.96
5989.2,2026-04-02T17:27:19.200161,26116,3264.5,-1861.8,22350.0,48.6,5.5125,77.95
5991.7,2026-04-02T17:27:21.710116,26123,3265.4,-1821.0,21860.0,47.6,5.5138,77.94
5994.3,2026-04-02T17:27:24.222745,26122,3265.2,-1836.5,22047.5,48.0,5.5151,77.94
5996.8,2026-04-02T17:27:26.730834,26121,3265.1,-1847.5,22180.0,48.3,5.5164,77.93
5999.3,2026-04-02T17:27:29.236242,26118,3264.8,-1847.8,22182.5,48.3,5.5177,77.93
6001.8,2026-04-02T17:27:31.742632,26118,3264.8,-1852.5,22597.5,49.2,5.5189,77.92
6004.3,2026-04-02T17:27:34.253458,26118,3264.8,-1842.5,22120.0,48.1,5.5202,77.92
6006.8,2026-04-02T17:27:36.763440,26118,3264.8,-1839.8,22085.0,48.1,5.5215,77.91
6009.3,2026-04-02T17:27:39.270295,26122,3265.2,-1830.5,22122.5,48.1,5.5228,77.91
6011.8,2026-04-02T17:27:41.776257,26120,3265.0,-1852.8,22242.5,48.4,5.5241,77.90
6014.3,2026-04-02T17:27:44.285576,26122,3265.2,-1818.5,21830.0,47.5,5.5253,77.90
6016.8,2026-04-02T17:27:46.795268,26121,3265.1,-1839.5,21990.0,47.9,5.5266,77.89
6019.3,2026-04-02T17:27:49.303481,26121,3265.1,-1817.8,21822.5,47.5,5.5279,77.89
6021.8,2026-04-02T17:27:51.813392,26120,3265.0,-1847.5,22177.5,48.2,5.5292,77.88
6024.4,2026-04-02T17:27:54.324679,26118,3264.8,-1842.8,22442.5,48.8,5.5305,77.88
6026.9,2026-04-02T17:27:56.834935,26121,3265.1,-1825.2,21912.5,47.7,5.5317,77.87
6029.4,2026-04-02T17:27:59.345005,26121,3265.1,-1828.5,21985.0,47.8,5.5330,77.87
6031.9,2026-04-02T17:28:01.855156,26122,3265.2,-1816.3,21805.0,47.5,5.5343,77.86
6034.4,2026-04-02T17:28:04.362783,26122,3265.2,-1822.5,21877.5,47.6,5.5356,77.86
6036.9,2026-04-02T17:28:06.871484,26116,3264.5,-1860.2,22332.5,48.0,5.5368,77.85
6039.4,2026-04-02T17:28:09.382352,26121,3265.1,-1833.8,22012.5,47.9,5.5381,77.85
6041.9,2026-04-02T17:28:11.891965,26120,3265.0,-1823.2,21887.5,47.6,5.5394,77.84
6044.4,2026-04-02T17:28:14.400713,26123,3265.4,-1813.8,21775.0,47.4,5.5407,77.84
6046.9,2026-04-02T17:28:16.910243,26118,3264.8,-1834.8,22025.0,47.9,5.5419,77.83
6049.4,2026-04-02T17:28:19.417561,26120,3265.0,-1836.2,22042.5,48.0,5.5432,77.83
6052.0,2026-04-02T17:28:21.927429,26120,3265.0,-1839.0,22077.5,48.0,5.5445,77.82
6054.5,2026-04-02T17:28:24.436018,26123,3265.4,-1800.5,21615.0,47.0,5.5458,77.82
6057.0,2026-04-02T17:28:26.941908,26120,3265.0,-1822.5,21877.5,47.6,5.5470,77.81
6059.5,2026-04-02T17:28:29.451743,26117,3264.6,-1848.8,22192.5,48.3,5.5483,77.81
6062.0,2026-04-02T17:28:31.960260,26118,3264.8,-1838.8,22072.5,48.0,5.5496,77.80
6064.5,2026-04-02T17:28:34.467602,26116,3264.5,-1844.0,22137.5,48.2,5.5509,77.80
6067.0,2026-04-02T17:28:36.981319,26120,3265.0,-1803.8,21652.5,47.1,5.5521,77.79
6069.5,2026-04-02T17:28:39.490360,26120,3265.0,-1839.2,22080.0,48.0,5.5534,77.79
6072.0,2026-04-02T17:28:42.000171,26116,3264.5,-1858.8,22312.5,48.9,5.5547,77.78
6074.5,2026-04-02T17:28:44.506729,26116,3264.5,-1856.2,22282.5,48.5,5.5560,77.78
6077.0,2026-04-02T17:28:47.020985,26121,3265.1,-1809.8,21725.0,47.3,5.5573,77.77
6079.6,2026-04-02T17:28:49.535067,26117,3264.6,-1836.2,22042.5,48.0,5.5586,77.77
6082.1,2026-04-02T17:28:52.043004,26116,3264.5,-1856.2,22285.0,48.5,5.5599,77.76
6084.6,2026-04-02T17:28:54.554310,26120,3265.0,-1839.0,22077.5,48.0,5.5611,77.76
6087.1,2026-04-02T17:28:57.067741,26115,3264.4,-1865.8,22397.5,48.7,5.5624,77.75
6089.6,2026-04-02T17:28:59.581442,26120,3265.0,-1824.5,21902.5,47.7,5.5637,77.75
6092.1,2026-04-02T17:29:02.095157,26121,3265.1,-1831.2,21985.0,47.8,5.5650,77.74
6094.6,2026-04-02T17:29:04.604551,26117,3264.6,-1851.2,22222.5,48.4,5.5663,77.73
6097.1,2026-04-02T17:29:07.114979,26115,3264.4,-1857.0,22292.5,48.5,5.5676,77.73
6099.7,2026-04-02T17:29:09.622193,26120,3265.0,-1836.2,22042.5,47.3,5.5689,77.72
6102.2,2026-04-02T17:29:12.133796,26118,3264.8,-1809.8,21725.0,47.3,5.5701,77.72
6104.7,2026-04-02T17:29:14.639424,26117,3264.6,-1851.0,22220.0,48.3,5.5714,77.71
6107.2,2026-04-02T17:29:17.153165,26113,3264.1,-1876.2,22522.5,49.0,5.5727,77.71
6109.7,2026-04-02T17:29:19.665898,26117,3264.6,-1835.8,22037.5,47.9,5.5740,77.70
6112.2,2026-04-02T17:29:22.175644,26117,3264.6,-1807.5,21732.5,47.3,5.5753,77.70
6114.7,2026-04-02T17:29:24.685479,26120,3265.0,-1808.8,21712.5,47.2,5.5765,77.69
6117.2,2026-04-02T17:29:27.196838,26117,3264.6,-1841.2,22102.5,47.9,5.5778,77.69
6119.7,2026-04-02T17:29:29.704781,26115,3264.4,-1856.2,22285.0,48.5,5.5791,77.68
6122.2,2026-04-02T17:29:32.214078,26113,3264.1,-1855.0,22267.5,48.4,5.5804,77.68
6124.8,2026-04-02T17:29:34.721604,26120,3265.0,-1804.8,21665.0,47.1,5.5816,77.67
6127.3,2026-04-02T17:29:37.225813,26117,3264.6,-1824.0,21942.5,47.7,5.5829,77.67
6129.8,2026-04-02T17:29:39.737197,26115,3264.4,-1865.8,22397.5,48.7,5.5842,77.66
6132.3,2026-04-02T17:29:42.244092,26113,3264.1,-1868.2,22427.5,48.8,5.5855,77.66
6134.8,2026-04-02T17:29:44.752864,26110,3263.8,-1895.2,22752.5,49.6,5.5868,77.65
6137.3,2026-04-02T17:29:47.264554,26121,3265.1,-1806.0,21680.0,47.2,5.5881,77.65
6139.8,2026-04-02T17:29:49.775152,26118,3264.8,-1810.0,21727.5,47.3,5.5894,77.64
6142.3,2026-04-02T17:29:52.285455,26112,3264.0,-1889.2,22680.0,49.3,5.5907,77.64
6144.8,2026-04-02T17:29:54.801160,26115,3264.4,-1851.2,22222.5,48.7,5.5920,77.63
6147.3,2026-04-02T17:29:57.307425,26116,3264.5,-1828.8,21955.0,47.8,5.5932,77.63
6149.8,2026-04-02T17:29:59.816281,26118,3264.8,-1810.3,21732.5,47.3,5.5945,77.62
6152.4,2026-04-02T17:30:02.330131,26117,3264.6,-1824.0,22137.5,48.2,5.5958,77.62
6154.9,2026-04-02T17:30:04.842156,26108,3263.5,-1895.0,22750.0,49.5,5.5971,77.61
6157.4,2026-04-02T17:30:07.354347,26115,3264.4,-1846.0,22160.0,48.2,5.5984,77.61
6159.9,2026-04-02T17:30:09.866188,26120,3265.0,-1801.2,21622.5,47.1,5.5996,77.60
6162.4,2026-04-02T17:30:12.374452,26117,3264.6,-1801.5,21625.0,47.7,5.6009,77.60
6164.9,2026-04-02T17:30:14.883215,26115,3264.4,-1846.5,22167.5,48.2,5.6022,77.59
6167.4,2026-04-02T17:30:17.393216,26115,3264.4,-1854.0,22257.5,48.4,5.6035,77.59
6169.9,2026-04-02T17:30:19.903237,26116,3264.5,-1824.0,21897.5,47.6,5.6048,77.58
6172.5,2026-04-02T17:30:22.418143,26118,3264.8,-1809.0,21715.0,47.2,5.6060,77.58
6175.0,2026-04-02T17:30:24.929014,26116,3264.5,-1824.0,21897.5,47.6,5.6073,77.57
6177.5,2026-04-02T17:30:27.434317,26112,3264.0,-1887.0,22652.5,49.3,5.6086,77.57
6180.0,2026-04-02T17:30:29.943081,26115,3264.4,-1826.5,21927.5,47.7,5.6099,77.56
6182.5,2026-04-02T17:30:32.449728,26118,3264.8,-1810.8,21737.5,47.3,5.6111,77.56
6185.0,2026-04-02T17:30:34.960025,26118,3264.8,-1808.5,21710.0,47.2,5.6124,77.55
6187.5,2026-04-02T17:30:37.469749,26113,3264.1,-1841.2,22102.5,48.1,5.6137,77.55
6190.0,2026-04-02T17:30:39.979136,26112,3264.0,-1886.0,22640.0,49.2,5.6150,77.54
6192.5,2026-04-02T17:30:42.487422,26113,3264.1,-1855.0,22267.5,48.4,5.6163,77.53
6195.0,2026-04-02T17:30:44.996777,26118,3264.8,-1804.8,21665.0,47.1,5.6175,77.53
6197.5,2026-04-02T17:30:47.504233,26116,3264.5,-1816.3,21782.5,47.4,5.6188,77.52
6200.0,2026-04-02T17:30:50.017681,26110,3263.8,-1874.2,22500.0,48.9,5.6201,77.52
6202.6,2026-04-02T17:30:52.529028,26116,3264.5,-1822.0,22010.0,47.9,5.6214,77.51
6205.1,2026-04-02T17:30:55.044646,26115,3264.4,-1827.5,21937.5,47.7,5.6227,77.51
6207.6,2026-04-02T17:30:57.556121,26117,3264.6,-1797.8,21580.0,47.0,5.6239,77.50
6210.1,2026-04-02T17:31:00.067580,26115,3264.4,-1817.2,21815.0,47.5,5.6252,77.50
6212.6,2026-04-02T17:31:02.574551,26112,3264.0,-1873.0,22485.0,48.9,5.6265,77.49
6215.1,2026-04-02T17:31:05.083084,26112,3264.0,-1849.5,22202.5,48.3,5.6278,77.49
6217.6,2026-04-02T17:31:07.594708,26118,3264.8,-1811.2,21742.5,47.3,5.6290,77.48
6220.1,2026-04-02T17:31:10.110145,26116,3264.5,-1804.0,21655.0,47.1,5.6303,77.48
6222.7,2026-04-02T17:31:12.625668,26112,3264.0,-1855.0,22270.0,48.4,5.6316,77.47
6225.2,2026-04-02T17:31:15.132902,26112,3264.0,-1873.0,22485.0,48.9,5.6329,77.47
6227.7,2026-04-02T17:31:17.642390,26113,3264.1,-1820.0,21850.0,47.5,5.6342,77.46
6230.2,2026-04-02T17:31:20.155437,26117,3264.6,-1790.3,21492.5,46.8,5.6354,77.46
6232.7,2026-04-02T17:31:22.666040,26116,3264.5,-1820.3,21852.5,47.5,5.6367,77.45
6235.2,2026-04-02T17:31:25.172243,26112,3264.0,-1869.8,22445.0,48.8,5.6380,77.45
6237.7,2026-04-02T17:31:27.681550,26113,3264.1,-1833.5,22010.0,47.9,5.6393,77.44
6240.2,2026-04-02T17:31:30.190786,26113,3264.1,-1820.0,21847.5,47.5,5.6405,77.44
6242.7,2026-04-02T17:31:32.700003,26116,3264.5,-1794.5,21542.5,46.9,5.6418,77.43
6245.2,2026-04-02T17:31:35.211792,26113,3264.1,-1847.2,22175.0,48.2,5.6431,77.43
6247.8,2026-04-02T17:31:37.722723,26111,3263.9,-1846.8,22170.0,48.2,5.6444,77.42
6250.3,2026-04-02T17:31:40.237038,26112,3264.0,-1829.0,21957.5,47.8,5.6456,77.42
6252.8,2026-04-02T17:31:42.746749,26116,3264.5,-1797.5,21577.5,46.9,5.6469,77.41
6255.3,2026-04-02T17:31:45.256930,26115,3264.4,-1820.8,21857.5,47.6,5.6482,77.41
6257.8,2026-04-02T17:31:47.765390,26111,3263.9,-1854.2,22260.0,48.4,5.6495,77.40
6260.3,2026-04-02T17:31:50.274353,26108,3263.5,-1868.2,22427.5,48.8,5.6508,77.40
6262.8,2026-04-02T17:31:52.784366,26115,3264.4,-1856.5,22287.5,48.5,5.6521,77.39
6265.3,2026-04-02T17:31:55.290989,26113,3264.1,-1830.0,21970.0,47.8,5.6533,77.39
6267.8,2026-04-02T17:31:57.800681,26112,3264.0,-1839.0,22077.5,48.0,5.6546,77.38
6270.3,2026-04-02T17:32:00.310483,26110,3263.8,-1846.2,22165.0,48.2,5.6559,77.38
6272.9,2026-04-02T17:32:02.823200,26115,3264.4,-1831.0,21980.0,47.8,5.6572,77.37
6275.4,2026-04-02T17:32:05.332105,26115,3264.4,-1815.0,21787.5,47.4,5.6584,77.37
6277.9,2026-04-02T17:32:07.845911,26117,3264.6,-1810.0,21727.5,47.3,5.6597,77.36
6280.4,2026-04-02T17:32:10.351402,26112,3264.0,-1847.0,22172.5,47.9,5.6610,77.36
6282.9,2026-04-02T17:32:12.859972,26111,3263.9,-1862.5,22360.0,48.6,5.6623,77.35
6285.4,2026-04-02T17:32:15.369816,26111,3263.9,-1823.0,21885.0,47.6,5.6636,77.35
6287.9,2026-04-02T17:32:17.876427,26115,3264.4,-1815.0,21787.5,47.4,5.6648,77.34
6290.4,2026-04-02T17:32:20.385077,26113,3264.1,-1821.2,21865.0,47.6,5.6661,77.34
6292.9,2026-04-02T17:32:22.891689,26108,3263.5,-1843.8,22132.5,48.1,5.6674,77.33
6295.4,2026-04-02T17:32:25.402296,26110,3263.8,-1883.5,22610.0,49.2,5.6687,77.33
6297.9,2026-04-02T17:32:27.910872,26108,3263.5,-1854.2,22260.0,48.4,5.6700,77.32
6300.4,2026-04-02T17:32:30.421090,26111,3263.9,-1827.0,21932.5,47.7,5.6713,77.31
6303.0,2026-04-02T17:32:32.931383,26110,3263.8,-1839.0,22252.5,48.4,5.6725,77.31
6305.5,2026-04-02T17:32:35.449387,26107,3263.4,-1848.8,22195.0,48.3,5.6738,77.30
6308.0,2026-04-02T17:32:37.955872,26110,3263.8,-1856.8,22290.0,48.5,5.6751,77.30
6310.5,2026-04-02T17:32:40.464160,26111,3263.9,-1824.0,21897.5,47.6,5.6764,77.29
6313.0,2026-04-02T17:32:42.975412,26116,3264.5,-1803.2,21647.5,47.1,5.6777,77.29
6315.5,2026-04-02T17:32:45.484030,26110,3263.8,-1837.0,22052.5,48.0,5.6789,77.28
6318.0,2026-04-02T17:32:47.992471,26110,3263.8,-1857.0,22292.5,48.5,5.6802,77.28
6320.5,2026-04-02T17:32:50.501221,26108,3263.5,-1853.5,22250.0,48.4,5.6815,77.27
6323.0,2026-04-02T17:32:53.009134,26111,3263.9,-1813.2,21767.5,47.4,5.6828,77.27
6325.6,2026-04-02T17:32:55.519351,26112,3264.0,-1827.8,21942.5,47.7,5.6841,77.26
6328.1,2026-04-02T17:32:58.031900,26110,3263.8,-1816.8,22007.5,47.9,5.6853,77.26
6330.6,2026-04-02T17:33:00.543219,26107,3263.4,-1862.2,22355.0,48.6,5.6866,77.25
6333.1,2026-04-02T17:33:03.050457,26110,3263.8,-1847.2,22175.0,48.2,5.6879,77.25
6335.6,2026-04-02T17:33:05.561465,26112,3264.0,-1821.8,21870.0,47.6,5.6892,77.24
6338.1,2026-04-02T17:33:08.070511,26111,3263.9,-1831.8,21990.0,47.8,5.6905,77.24
6340.6,2026-04-02T17:33:10.580613,26108,3263.5,-1869.2,22440.0,48.8,5.6918,77.23
6343.1,2026-04-02T17:33:13.086608,26112,3264.0,-1853.8,22255.0,48.4,5.6931,77.23
6345.6,2026-04-02T17:33:15.596116,26111,3263.9,-1837.8,22062.5,48.0,5.6943,77.22
6348.1,2026-04-02T17:33:18.105794,26112,3264.0,-1817.8,21822.5,47.5,5.6956,77.22
6350.6,2026-04-02T17:33:20.617635,26111,3263.9,-1828.8,21955.0,47.8,5.6969,77.21
6353.2,2026-04-02T17:33:23.125794,26108,3263.5,-1827.8,21942.5,47.7,5.6982,77.21
6355.7,2026-04-02T17:33:25.634708,26112,3264.0,-1814.3,21785.0,47.4,5.6994,77.20
6358.2,2026-04-02T17:33:28.144529,26111,3263.9,-1820.8,21857.5,47.5,5.7007,77.20
6360.7,2026-04-02T17:33:30.655884,26113,3264.1,-1814.3,21780.0,47.4,5.7019,77.19
6363.2,2026-04-02T17:33:33.162648,26107,3263.4,-1847.5,22180.0,48.2,5.7032,77.19
6365.7,2026-04-02T17:33:35.672128,26106,3263.2,-1861.2,22345.0,48.6,5.7045,77.18
6368.2,2026-04-02T17:33:38.179748,26110,3263.8,-1824.8,21905.0,47.6,5.7058,77.18
6370.7,2026-04-02T17:33:40.686848,26111,3263.9,-1828.8,21797.5,47.4,5.7071,77.17
6373.2,2026-04-02T17:33:43.193132,26111,3263.9,-1827.8,21942.5,47.7,5.7084,77.17
6375.7,2026-04-02T17:33:45.700852,26108,3263.5,-1838.2,22067.5,48.0,5.7096,77.16
6378.2,2026-04-02T17:33:48.208757,26107,3263.4,-1847.5,22177.5,48.2,5.7109,77.16
6380.8,2026-04-02T17:33:50.718097,26110,3263.8,-1836.5,22047.5,48.0,5.7122,77.15
6383.3,2026-04-02T17:33:53.230122,26111,3263.9,-1828.8,21955.0,47.8,5.7135,77.15
6385.8,2026-04-02T17:33:55.743550,26111,3263.9,-1851.5,22227.5,48.3,5.7148,77.14
6388.3,2026-04-02T17:33:58.253394,26106,3263.2,-1857.5,22297.5,48.5,5.7161,77.14
6390.8,2026-04-02T17:34:00.763306,26108,3263.5,-1834.2,22132.5,48.1,5.7173,77.13
6393.3,2026-04-02T17:34:03.273901,26110,3263.8,-1830.0,21970.0,47.8,5.7186,77.13
6395.8,2026-04-02T17:34:05.781421,26111,3263.9,-1811.0,21740.0,47.3,5.7199,77.12
6398.3,2026-04-02T17:34:08.290980,26112,3264.0,-1822.5,21880.0,47.6,5.7212,77.12
6400.8,2026-04-02T17:34:10.800486,26107,3263.4,-1831.0,21980.0,47.8,5.7224,77.11
6403.3,2026-04-02T17:34:13.310400,26108,3263.5,-1827.0,21932.5,47.7,5.7237,77.11
6405.9,2026-04-02T17:34:15.818364,26107,3263.4,-1822.0,21872.5,47.6,5.7250,77.10
6408.4,2026-04-02T17:34:18.327474,26110,3263.8,-1822.0,21872.5,47.6,5.7262,77.10
6410.9,2026-04-02T17:34:20.837301,26110,3263.8,-1837.5,22060.0,48.0,5.7275,77.09
6413.4,2026-04-02T17:34:23.348150,26107,3263.4,-1857.5,22297.5,48.5,5.7288,77.08
6415.9,2026-04-02T17:34:25.859969,26108,3263.5,-1847.2,22175.0,48.2,5.7301,77.08
6418.4,2026-04-02T17:34:28.370860,26113,3264.1,-1795.5,21555.0,46.9,5.7314,77.07
6420.9,2026-04-02T17:34:30.882990,26107,3263.4,-1827.2,21935.0,47.7,5.7326,77.07
6423.4,2026-04-02T17:34:33.393243,26105,3263.1,-1852.0,22232.5,48.4,5.7339,77.06
6425.9,2026-04-02T17:34:35.905418,26107,3263.4,-1816.5,21807.5,47.4,5.7352,77.06
6428.4,2026-04-02T17:34:38.415795,26107,3263.4,-1835.5,22022.5,47.9,5.7365,77.05
6431.0,2026-04-02T17:34:40.926284,26108,3263.5,-1814.5,21782.5,47.4,5.7377,77.05
6433.5,2026-04-02T17:34:43.435857,26110,3263.8,-1842.2,22115.0,48.1,5.7390,77.04
6436.0,2026-04-02T17:34:45.944655,26107,3263.4,-1846.8,22170.0,48.2,5.7403,77.04
6438.5,2026-04-02T17:34:48.452668,26107,3263.4,-1841.8,22110.0,48.1,5.7416,77.03
6441.0,2026-04-02T17:34:50.962947,26107,3263.4,-1840.0,22087.5,48.0,5.7429,77.03
6443.5,2026-04-02T17:34:53.473756,26111,3263.9,-1812.0,21752.5,47.3,5.7441,77.02
6446.0,2026-04-02T17:34:55.983282,26108,3263.5,-1823.5,21890.0,47.6,5.7454,77.02
6448.5,2026-04-02T17:34:58.493143,26102,3262.8,-1883.0,22605.0,49.2,5.7467,77.01
6451.0,2026-04-02T17:35:01.001386,26107,3263.4,-1843.5,22130.0,48.1,5.7480,77.01
6453.5,2026-04-02T17:35:03.511258,26110,3263.8,-1815.2,21792.5,47.4,5.7493,77.00
6456.1,2026-04-02T17:35:06.020039,26110,3263.8,-1812.8,21760.0,47.3,5.7505,77.00
6458.6,2026-04-02T17:35:08.528214,26106,3263.2,-1854.0,22257.5,48.4,5.7518,76.99
6461.1,2026-04-02T17:35:11.036807,26106,3263.2,-1841.2,22102.5,48.1,5.7531,76.99
6463.6,2026-04-02T17:35:13.546939,26106,3263.2,-1838.0,22065.0,48.0,5.7544,76.98
6466.1,2026-04-02T17:35:16.055887,26110,3263.8,-1811.0,21740.0,47.3,5.7557,76.98
6468.6,2026-04-02T17:35:18.566024,26107,3263.4,-1828.8,21952.5,47.7,5.7569,76.97
6471.1,2026-04-02T17:35:21.075046,26102,3262.8,-1856.2,22282.5,48.5,5.7582,76.97
6473.6,2026-04-02T17:35:23.588685,26106,3263.2,-1864.0,22377.5,48.7,5.7595,76.96
6476.1,2026-04-02T17:35:26.097330,26107,3263.4,-1811.2,21742.5,47.3,5.7608,76.96
6478.6,2026-04-02T17:35:28.606950,26107,3263.4,-1813.5,21770.0,47.3,5.7621,76.95
6481.1,2026-04-02T17:35:31.113257,26108,3263.5,-1807.8,21700.0,47.2,5.7633,76.95
6483.7,2026-04-02T17:35:33.621555,26102,3262.8,-1853.0,22245.0,48.4,5.7646,76.94
6486.2,2026-04-02T17:35:36.128462,26106,3263.2,-1853.2,22247.5,48.4,5.7659,76.94
6488.7,2026-04-02T17:35:38.637006,26106,3263.2,-1820.3,21852.5,47.5,5.7672,76.93
6491.2,2026-04-02T17:35:41.142454,26108,3263.5,-1823.5,21890.0,47.6,5.7684,76.93
6493.7,2026-04-02T17:35:43.649604,26103,3262.9,-1841.2,22115.0,48.1,5.7697,76.92
6496.2,2026-04-02T17:35:46.153928,26102,3262.8,-1878.8,22552.5,49.0,5.7710,76.92
6498.7,2026-04-02T17:35:48.664491,26105,3263.1,-1857.2,22295.0,48.5,5.7723,76.91
6501.2,2026-04-02T17:35:51.176932,26110,3263.8,-1805.8,21535.0,46.8,5.7736,76.91
6503.7,2026-04-02T17:35:53.688105,26110,3263.8,-1797.8,21580.0,46.9,5.7748,76.90
6506.2,2026-04-02T17:35:56.193661,26105,3263.1,-1854.8,22265.0,48.4,5.7761,76.90
6508.7,2026-04-02T17:35:58.703110,26102,3262.8,-1858.8,22312.5,48.5,5.7774,76.89
6511.2,2026-04-02T17:36:01.211509,26105,3263.1,-1826.8,21930.0,47.7,5.7787,76.89
6513.8,2026-04-02T17:36:03.721887,26110,3263.8,-1802.3,21635.0,47.1,5.7799,76.88
6516.3,2026-04-02T17:36:06.236443,26108,3263.5,-1810.3,21732.5,47.3,5.7812,76.88
6518.8,2026-04-02T17:36:08.745390,26100,3262.5,-1871.5,22467.5,48.8,5.7825,76.87
6521.3,2026-04-02T17:36:11.257839,26106,3263.2,-1838.8,22072.5,48.0,5.7838,76.86
6523.8,2026-04-02T17:36:13.762897,26108,3263.5,-1823.8,21892.5,47.6,5.7851,76.86
6526.3,2026-04-02T17:36:16.275560,26106,3263.2,-1809.0,21715.0,47.1,5.7863,76.85
6528.8,2026-04-02T17:36:18.783881,26105,3263.1,-1850.5,22215.0,48.3,5.7876,76.85
6531.3,2026-04-02T17:36:21.289725,26101,3262.6,-1888.2,22667.5,49.3,5.7889,76.84
6533.8,2026-04-02T17:36:23.798432,26103,3262.9,-1845.0,22150.0,48.2,5.7902,76.84
6536.3,2026-04-02T17:36:26.308099,26107,3263.4,-1792.8,21522.5,46.8,5.7915,76.83
6538.9,2026-04-02T17:36:28.822808,26111,3263.9,-1803.0,21645.0,47.1,5.7927,76.83
6541.4,2026-04-02T17:36:31.333851,26101,3262.6,-1855.8,22277.5,48.4,5.7940,76.82
6543.9,2026-04-02T17:36:33.847859,26105,3263.1,-1830.8,21977.5,47.8,5.7953,76.82
6546.4,2026-04-02T17:36:36.357177,26103,3262.9,-1832.0,21992.5,47.8,5.7966,76.81
6548.9,2026-04-02T17:36:38.867649,26105,3263.1,-1811.5,21745.0,47.3,5.7978,76.81
6551.4,2026-04-02T17:36:41.372723,26106,3263.2,-1820.3,21852.5,47.5,5.7991,76.80
6553.9,2026-04-02T17:36:43.881961,26100,3262.5,-1875.0,22507.5,48.9,5.8004,76.80
6556.4,2026-04-02T17:36:46.393475,26101,3262.6,-1833.8,22012.5,47.9,5.8017,76.79
6558.9,2026-04-02T17:36:48.903707,26103,3262.9,-1811.5,21747.5,46.8,5.8030,76.79
6561.4,2026-04-02T17:36:51.415908,26107,3263.4,-1795.2,21552.5,46.9,5.8042,76.78
6564.0,2026-04-02T17:36:53.926938,26101,3262.6,-1843.8,22300.0,48.5,5.8055,76.78
6566.5,2026-04-02T17:36:56.437719,26100,3262.5,-1867.5,22417.5,48.7,5.8068,76.77
6569.0,2026-04-02T17:36:58.947687,26105,3263.1,-1834.8,22025.0,47.9,5.8081,76.77
6571.5,2026-04-02T17:37:01.456738,26106,3263.2,-1802.8,21642.5,47.1,5.8093,76.76
6574.0,2026-04-02T17:37:03.966426,26105,3263.1,-1839.0,22077.5,48.0,5.8106,76.76
6576.5,2026-04-02T17:37:06.477260,26102,3262.8,-1848.0,22295.0,48.5,5.8119,76.75
6579.0,2026-04-02T17:37:08.983651,26106,3263.2,-1838.0,22065.0,48.0,5.8132,76.75
6581.5,2026-04-02T17:37:11.493430,26102,3262.8,-1831.2,21985.0,47.8,5.8145,76.74
6584.0,2026-04-02T17:37:14.000452,26108,3263.5,-1794.5,21542.5,46.9,5.8157,76.74
6586.5,2026-04-02T17:37:16.511366,26103,3262.9,-1835.5,22035.0,47.9,5.8170,76.73
6589.1,2026-04-02T17:37:19.018084,26101,3262.6,-1844.8,22145.0,48.2,5.8183,76.73
6591.6,2026-04-02T17:37:21.528116,26098,3262.2,-1846.8,22170.0,48.2,5.8196,76.72
6594.1,2026-04-02T17:37:24.037827,26103,3262.9,-1817.0,21812.5,47.4,5.8208,76.72
6596.6,2026-04-02T17:37:26.547455,26105,3263.1,-1825.5,21915.0,47.7,5.8221,76.71
6599.1,2026-04-02T17:37:29.059784,26096,3262.0,-1861.5,22347.5,48.6,5.8234,76.71
6601.6,2026-04-02T17:37:31.569771,26103,3262.9,-1845.0,22150.0,48.2,5.8247,76.70
6604.1,2026-04-02T17:37:34.083127,26095,3261.9,-1915.0,22990.0,50.0,5.8260,76.70
6606.6,2026-04-02T17:37:36.596888,26105,3263.1,-1800.3,21610.0,47.0,5.8273,76.69
